CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08019004_10_20200308,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,8,08/03/2020,22,V,26,V,22,V,15,V,13,V,15,V,19,V,20,V,20,V,19,V,13,V,15,V,20,V,30,V,26,V,23,V,20,V,21,V,29,V,20,V,19,V,23,V,32,V,28,V,
08019004_10_20200318,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,18,18/03/2020,30,V,29,V,28,V,23,V,20,V,19,V,22,V,25,V,34,V,43,V,29,V,31,V,24,V,21,V,18,V,19,V,20,V,18,V,17,V,18,V,17,V,19,V,20,V,27,V,
08019004_10_20200316,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,16,16/03/2020,15,V,16,V,18,V,13,V,13,V,20,V,20,V,22,V,28,V,,N,,N,,N,31,V,29,V,28,V,30,V,26,V,29,V,31,V,26,V,30,V,37,V,35,V,31,V,
08019004_10_20200325,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,25,25/03/2020,18,V,20,V,16,V,16,V,14,V,14,V,15,V,19,V,20,V,23,V,18,V,18,V,25,V,20,V,29,V,30,V,27,V,13,V,15,V,16,V,16,V,17,V,14,V,13,V,
08019004_10_20200317,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,17,17/03/2020,32,V,32,V,34,V,33,V,33,V,31,V,33,V,34,V,32,V,29,V,28,V,33,V,28,V,31,V,30,V,32,V,24,V,26,V,30,V,30,V,29,V,30,V,28,V,26,V,
08019004_10_20200323,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,23,23/03/2020,20,V,19,V,19,V,17,V,17,V,18,V,19,V,20,V,21,V,25,V,20,V,15,V,16,V,15,V,23,V,20,V,23,V,35,V,35,V,32,V,31,V,29,V,34,V,33,V,
08019004_10_20200326,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,26,26/03/2020,13,V,13,V,13,V,13,V,14,V,19,V,23,V,22,V,25,V,22,V,17,V,16,V,9,V,8,V,9,V,10,V,14,V,17,V,15,V,15,V,18,V,19,V,22,V,23,V,
08019004_10_20200314,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,14,14/03/2020,27,V,20,V,28,V,28,V,27,V,27,V,27,V,27,V,30,V,36,V,31,V,30,V,19,V,18,V,19,V,23,V,37,V,18,V,18,V,15,V,17,V,21,V,27,V,18,V,
08019004_10_20200315,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,15,15/03/2020,27,V,25,V,26,V,25,V,27,V,25,V,24,V,27,V,31,V,28,V,27,V,29,V,29,V,34,V,23,V,16,V,19,V,15,V,15,V,17,V,19,V,20,V,17,V,14,V,
08019004_10_20200327,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,27,27/03/2020,21,V,16,V,19,V,21,V,16,V,13,V,15,V,17,V,21,V,16,V,12,V,9,V,11,V,14,V,21,V,20,V,20,V,16,V,22,V,18,V,16,V,17,V,14,V,19,V,
08019004_10_20200328,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,28,28/03/2020,21,V,15,V,15,V,18,V,20,V,18,V,18,V,23,V,24,V,17,V,15,V,12,V,15,V,19,V,18,V,18,V,17,V,17,V,16,V,18,V,19,V,19,V,18,V,18,V,
08019004_10_20200329,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,29,29/03/2020,17,V,,N,21,V,21,V,19,V,20,V,21,V,20,V,20,V,19,V,19,V,18,V,16,V,26,V,21,V,17,V,24,V,11,V,14,V,15,V,19,V,17,V,14,V,13,V,
08019004_10_20200330,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,30,30/03/2020,14,V,17,V,22,V,26,V,34,V,29,V,27,V,25,V,24,V,22,V,21,V,17,V,16,V,14,V,13,V,11,V,8,V,6,V,10,V,10,V,10,V,14,V,12,V,14,V,
08019004_10_20200331,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,31,31/03/2020,16,V,15,V,13,V,11,V,4,V,8,V,11,V,16,V,17,V,16,V,17,V,18,V,16,V,17,V,18,V,18,V,20,V,17,V,16,V,17,V,19,V,19,V,19,V,20,V,
08019004_10_20200320,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,20,20/03/2020,24,V,24,V,24,V,21,V,18,V,21,V,19,V,21,V,26,V,31,V,24,V,17,V,19,V,16,V,16,V,17,V,15,V,14,V,14,V,14,V,14,V,15,V,15,V,22,V,
08019004_10_20200302,8019004,8,19,4,Barcelona (Poblenou),Barcelona,41.40388,2.204501,3,background,urban,10,PM10,µg/m3,08019004_10_47,2020,3,2,02/03/2020,35,V,35,V,14,V,26,V,26,V,20,V,25,V,31,V,47,V,29,V,1,V,9,V,27,V,21,V,14,V,7,V,24,V,31,V,24,V,23,V,14,V,17,V,13,V,11,V,"(41.40388, 2.204501)"
08019043_10_20200321,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,21,21/03/2020,17,V,13,V,9,V,13,V,15,V,12,V,14,V,17,V,16,V,17,V,18,V,22,V,24,V,18,V,20,V,21,V,23,V,25,V,24,V,26,V,29,V,30,V,30,V,31,V,
08019043_10_20200327,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,27,27/03/2020,18,V,14,V,14,V,14,V,12,V,12,V,13,V,14,V,11,V,13,V,13,V,11,V,13,V,13,V,16,V,20,V,17,V,17,V,16,V,18,V,15,V,16,V,15,V,18,V,
08019043_10_20200302,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,2,02/03/2020,34,V,27,V,18,V,21,V,21,V,19,V,22,V,28,V,44,V,38,V,7,V,42,V,54,V,29,V,25,V,18,V,26,V,36,V,24,V,20,V,17,V,17,V,14,V,11,V,"(41.385315, 2.1537998)"
08019043_10_20200303,8019043,8,19,,,Barcelona,41.385315,2.1537998,26,,,10,PM10,µg/m3,08019043_10_47,2020,3,3,03/03/2020,8,V,7,V,6,V,6,V,5,V,7,V,7,V,8,V,11,V,13,V,15,V,21,V,25,V,21,V,18,V,22,V,29,V,38,V,27,V,30,V,24,V,20,V,16,V,13,V,
08019043_10_20200304,8019043,8,19,,,Barcelona,41.385315,2.1537998,26,,,10,PM10,µg/m3,08019043_10_47,2020,3,4,04/03/2020,10,V,9,V,7,V,6,V,6,V,8,V,12,V,16,V,24,V,40,V,33,V,21,V,45,V,35,V,26,V,29,V,37,V,35,V,34,V,36,V,38,V,40,V,40,V,36,V,
08019043_10_20200320,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,20,20/03/2020,18,V,16,V,14,V,12,V,13,V,14,V,14,V,16,V,19,V,20,V,20,V,23,V,17,V,16,V,18,V,16,V,13,V,16,V,14,V,14,V,16,V,14,V,7,V,11,V,
08019043_10_20200328,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,28,28/03/2020,14,V,13,V,13,V,12,V,10,V,9,V,10,V,13,V,13,V,14,V,14,V,14,V,13,V,15,V,16,V,17,V,15,V,16,V,17,V,18,V,18,V,19,V,17,V,20,V,
08019043_10_20200329,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,29,29/03/2020,18,V,,N,17,V,18,V,19,V,19,V,18,V,19,V,23,V,16,V,13,V,12,V,13,V,18,V,17,V,18,V,17,V,19,V,17,V,16,V,17,V,17,V,17,V,16,V,
08019043_10_20200330,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,30,30/03/2020,17,V,18,V,18,V,26,V,36,V,31,V,26,V,25,V,25,V,21,V,17,V,15,V,20,V,17,V,11,V,8,V,8,V,7,V,9,V,9,V,10,V,11,V,10,V,11,V,
08019043_10_20200331,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,31,31/03/2020,12,V,10,V,9,V,8,V,6,V,7,V,9,V,14,V,15,V,16,V,15,V,15,V,15,V,17,V,22,V,15,V,16,V,15,V,12,V,13,V,15,V,18,V,18,V,18,V,
08019043_10_20200312,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,12,12/03/2020,27,V,29,V,31,V,33,V,33,V,34,V,40,V,44,V,55,V,60,V,67,V,72,V,43,V,38,V,38,V,39,V,35,V,36,V,33,V,31,V,26,V,17,V,12,V,12,V,
08019043_10_20200316,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,16,16/03/2020,15,V,14,V,16,V,14,V,13,V,14,V,17,V,19,V,23,V,28,V,29,V,27,V,26,V,27,V,26,V,27,V,25,V,27,V,29,V,23,V,23,V,28,V,28,V,25,V,
08019043_10_20200319,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,19,19/03/2020,24,V,20,V,20,V,22,V,23,V,29,V,27,V,33,V,35,V,31,V,28,V,25,V,19,V,18,V,16,V,17,V,14,V,15,V,14,V,15,V,15,V,15,V,16,V,18,V,
08019043_10_20200323,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,23,23/03/2020,17,V,17,V,17,V,15,V,14,V,16,V,17,V,18,V,20,V,20,V,19,V,15,V,17,V,17,V,22,V,23,V,21,V,31,V,34,V,28,V,29,V,27,V,30,V,27,V,
08019043_10_20200326,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,26,26/03/2020,9,V,7,V,10,V,9,V,9,V,11,V,14,V,14,V,14,V,14,V,13,V,15,V,11,V,8,V,8,V,8,V,10,V,13,V,15,V,16,V,17,V,18,V,19,V,19,V,
08019043_10_20200325,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,25,25/03/2020,17,V,16,V,14,V,13,V,11,V,12,V,13,V,15,V,11,V,18,V,23,V,18,V,16,V,14,V,18,V,21,V,19,V,11,V,12,V,14,V,14,V,17,V,14,V,11,V,
08019043_10_20200301,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,1,01/03/2020,89,V,90,V,71,V,48,V,36,V,27,V,23,V,22,V,19,V,13,V,23,V,24,V,25,V,31,V,26,V,32,V,34,V,26,V,31,V,33,V,27,V,26,V,29,V,28,V,"(41.385315, 2.1537998)"
08019043_10_20200314,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,14,14/03/2020,27,V,25,V,23,V,24,V,23,V,14,V,16,V,24,V,28,V,31,V,28,V,35,V,37,V,24,V,23,V,29,V,26,V,19,V,16,V,20,V,18,V,18,V,19,V,22,V,
08019043_10_20200313,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,13,13/03/2020,15,V,17,V,19,V,17,V,16,V,16,V,20,V,26,V,31,V,40,V,41,V,27,V,33,V,37,V,34,V,32,V,35,V,33,V,28,V,25,V,24,V,26,V,29,V,30,V,
08019043_10_20200306,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,6,06/03/2020,9,V,6,V,5,V,3,V,4,V,6,V,8,V,9,V,13,V,17,V,22,V,20,V,32,V,33,V,30,V,42,V,27,V,24,V,25,V,31,V,22,V,18,V,12,V,9,V,
08019043_10_20200307,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,7,07/03/2020,11,V,10,V,7,V,4,V,5,V,6,V,7,V,9,V,11,V,12,V,14,V,13,V,10,V,10,V,7,V,12,V,24,V,31,V,30,V,35,V,27,V,27,V,21,V,19,V,
08019043_10_20200308,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,8,08/03/2020,16,V,17,V,18,V,14,V,12,V,12,V,14,V,12,V,11,V,13,V,9,V,10,V,15,V,29,V,26,V,23,V,28,V,20,V,19,V,15,V,12,V,19,V,23,V,21,V,
08019043_10_20200309,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,9,09/03/2020,20,V,21,V,25,V,19,V,17,V,17,V,14,V,13,V,16,V,23,V,20,V,17,V,24,V,44,V,29,V,33,V,44,V,31,V,22,V,19,V,22,V,23,V,27,V,26,V,
08019043_10_20200317,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,17,17/03/2020,22,V,23,V,25,V,25,V,27,V,27,V,27,V,28,V,29,V,29,V,27,V,34,V,32,V,31,V,32,V,33,V,25,V,28,V,30,V,33,V,33,V,34,V,33,V,27,V,
08019043_10_20200324,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,24,24/03/2020,28,V,28,V,25,V,27,V,27,V,26,V,22,V,25,V,,N,,N,,N,,N,29,V,26,V,25,V,24,V,23,V,24,V,24,V,23,V,23,V,23,V,21,V,19,V,
08019043_10_20200318,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,18,18/03/2020,28,V,29,V,30,V,24,V,21,V,22,V,22,V,30,V,36,V,28,V,25,V,29,V,31,V,26,V,20,V,13,V,21,V,21,V,22,V,22,V,24,V,26,V,28,V,28,V,
08019043_10_20200311,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,11,11/03/2020,27,V,24,V,24,V,18,V,25,V,26,V,26,V,37,V,43,V,42,V,39,V,44,V,35,V,31,V,34,V,38,V,41,V,54,V,55,V,45,V,38,V,36,V,33,V,26,V,
08019043_10_20200310,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,10,10/03/2020,22,V,20,V,21,V,17,V,7,V,7,V,8,V,14,V,22,V,,N,,N,40,V,37,V,32,V,28,V,37,V,36,V,43,V,34,V,31,V,31,V,32,V,32,V,28,V,
08019043_10_20200315,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,15,15/03/2020,17,V,16,V,16,V,13,V,10,V,13,V,18,V,19,V,20,V,18,V,16,V,22,V,28,V,37,V,27,V,19,V,18,V,16,V,15,V,15,V,18,V,18,V,17,V,14,V,
08019043_10_20200305,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,5,05/03/2020,28,V,24,V,23,V,22,V,19,V,20,V,26,V,28,V,36,V,45,V,44,V,39,V,38,V,30,V,28,V,35,V,46,V,13,V,13,V,26,V,51,V,54,V,25,V,12,V,
08019043_10_20200322,8019043,8,19,43,Barcelona (Eixample),Barcelona,41.385315,2.1537998,26,traffic,urban,10,PM10,µg/m3,08019043_10_47,2020,3,22,22/03/2020,30,V,28,V,29,V,28,V,27,V,27,V,27,V,30,V,28,V,31,V,32,V,29,V,27,V,27,V,26,V,26,V,24,V,23,V,23,V,24,V,24,V,22,V,22,V,20,V,
08019058_10_20200310,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,10,PM10,µg/m3,08019058_10_47,2020,3,10,10/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
