CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08019058_8_20200129,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,8,NO2,µg/m3,08019058_8_8,2020,1,29,29/01/2020,3,V,3,V,6,V,5,V,5,V,4,V,3,V,6,V,10,V,9,V,20,V,,N,20,V,22,V,36,V,40,V,36,V,26,V,59,V,46,V,27,V,21,V,18,V,15,V,"(41.41843, 2.1238973)"
08019058_8_20200130,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,8,NO2,µg/m3,08019058_8_8,2020,1,30,30/01/2020,28,V,21,V,10,V,6,V,6,V,5,V,7,V,7,V,11,V,8,V,8,V,6,V,8,V,8,V,5,V,4,V,6,V,11,V,19,V,15,V,7,V,5,V,5,V,8,V,"(41.41843, 2.1238973)"
08019058_8_20200131,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,8,NO2,µg/m3,08019058_8_8,2020,1,31,31/01/2020,6,V,8,V,5,V,4,V,5,V,6,V,3,V,4,V,3,V,5,V,5,V,5,V,5,V,5,V,5,V,9,V,20,V,12,V,8,V,5,V,13,V,4,V,8,V,7,V,"(41.41843, 2.1238973)"
08019058_8_20200108,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,8,NO2,µg/m3,08019058_8_8,2020,1,8,08/01/2020,1,V,1,V,7,V,28,V,26,V,30,V,20,V,24,V,14,V,8,V,23,V,19,V,8,V,50,V,44,V,27,V,20,V,28,V,19,V,16,V,6,V,37,V,13,V,4,V,"(41.41843, 2.1238973)"
08019058_8_20200110,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,8,NO2,µg/m3,08019058_8_8,2020,1,10,10/01/2020,3,V,9,V,6,V,4,V,4,V,5,V,6,V,8,V,14,V,26,V,15,V,5,V,5,V,5,V,9,V,10,V,11,V,31,V,24,V,9,V,5,V,4,V,5,V,10,V,"(41.41843, 2.1238973)"
08019058_8_20200111,8019058,8,19,58,Barcelona (Observatori Fabra),Barcelona,41.41843,2.1238973,415,background,suburban,8,NO2,µg/m3,08019058_8_8,2020,1,11,11/01/2020,11,V,10,V,10,V,6,V,5,V,4,V,4,V,5,V,,N,,N,6,V,6,V,8,V,8,V,8,V,9,V,10,V,12,V,8,V,4,V,3,V,3,V,3,V,3,V,"(41.41843, 2.1238973)"
08022006_8_20200115,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,15,15/01/2020,11,V,8,V,7,V,8,V,7,V,8,V,10,V,16,V,23,V,20,V,18,V,22,V,19,V,14,V,16,V,18,V,25,V,55,V,42,V,31,V,22,V,18,V,16,V,13,V,"(42.0979, 1.8482014)"
08022006_8_20200108,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,8,08/01/2020,7,V,4,V,4,V,4,V,4,V,5,V,8,V,11,V,24,V,19,V,40,V,19,V,15,V,14,V,15,V,15,V,29,V,60,V,36,V,30,V,26,V,21,V,15,V,7,V,"(42.0979, 1.8482014)"
08022006_8_20200110,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,10,10/01/2020,14,V,11,V,8,V,9,V,8,V,5,V,14,V,8,V,33,V,44,V,45,V,20,V,11,V,9,V,11,V,12,V,25,V,26,V,38,V,58,V,47,V,18,V,14,V,13,V,"(42.0979, 1.8482014)"
08022006_8_20200111,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,11,11/01/2020,10,V,9,V,8,V,8,V,7,V,8,V,7,V,8,V,10,V,11,V,16,V,17,V,17,V,14,V,12,V,14,V,13,V,27,V,34,V,30,V,26,V,22,V,18,V,13,V,"(42.0979, 1.8482014)"
08022006_8_20200112,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,12,12/01/2020,9,V,8,V,6,V,6,V,5,V,5,V,7,V,8,V,11,V,10,V,21,V,19,V,21,V,12,V,10,V,11,V,17,V,42,V,22,V,28,V,26,V,22,V,18,V,11,V,"(42.0979, 1.8482014)"
08022006_8_20200113,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,13,13/01/2020,7,V,5,V,5,V,6,V,5,V,5,V,8,V,13,V,26,V,22,V,25,V,28,V,18,V,20,V,16,V,18,V,29,V,41,V,52,V,46,V,29,V,24,V,16,V,13,V,"(42.0979, 1.8482014)"
08022006_8_20200114,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,14,14/01/2020,10,V,8,V,7,V,7,V,7,V,7,V,11,V,16,V,25,V,18,V,30,V,12,V,17,V,12,V,14,V,14,V,37,V,59,V,51,V,42,V,38,V,22,V,17,V,12,V,"(42.0979, 1.8482014)"
08022006_8_20200116,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,16,16/01/2020,9,V,10,V,6,V,5,V,5,V,5,V,10,V,26,V,32,V,19,V,34,V,27,V,15,V,14,V,15,V,19,V,28,V,40,V,39,V,42,V,27,V,19,V,13,V,12,V,"(42.0979, 1.8482014)"
08022006_8_20200117,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,17,17/01/2020,10,V,7,V,8,V,13,V,12,V,16,V,35,V,33,V,69,V,48,V,23,V,15,V,21,V,14,V,13,V,14,V,18,V,19,V,54,V,78,V,81,V,48,V,9,V,22,V,"(42.0979, 1.8482014)"
08022006_8_20200118,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,18,18/01/2020,27,V,8,V,5,V,4,V,4,V,3,V,8,V,18,V,12,V,17,V,31,V,20,V,6,V,12,V,10,V,9,V,12,V,26,V,29,V,23,V,20,V,18,V,13,V,9,V,"(42.0979, 1.8482014)"
08022006_8_20200119,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,19,19/01/2020,7,V,5,V,4,V,4,V,3,V,4,V,3,V,4,V,6,V,13,V,17,V,2,V,2,V,2,V,2,V,1,V,2,V,2,V,2,V,2,V,2,V,2,V,1,V,2,V,"(42.0979, 1.8482014)"
08022006_8_20200120,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,20,20/01/2020,2,V,2,V,2,V,2,V,2,V,2,V,3,V,3,V,4,V,4,V,3,V,3,V,3,V,4,V,4,V,3,V,4,V,4,V,4,V,3,V,4,V,3,V,3,V,3,V,"(42.0979, 1.8482014)"
08022006_8_20200121,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,21,21/01/2020,3,V,3,V,3,V,3,V,3,V,3,V,3,V,4,V,4,V,3,V,4,V,4,V,4,V,4,V,4,V,4,V,4,V,5,V,6,V,5,V,4,V,3,V,3,V,3,V,"(42.0979, 1.8482014)"
08022006_8_20200109,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,9,09/01/2020,6,V,5,V,5,V,4,V,4,V,5,V,8,V,10,V,26,V,17,V,21,V,20,V,13,V,12,V,16,V,22,V,29,V,46,V,36,V,38,V,52,V,33,V,30,V,18,V,"(42.0979, 1.8482014)"
08022006_8_20200122,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,22,22/01/2020,2,V,3,V,3,V,4,V,3,V,3,V,5,V,4,V,8,V,8,V,6,V,9,V,9,V,11,V,9,V,12,V,7,V,10,V,8,V,6,V,5,V,4,V,5,V,3,V,"(42.0979, 1.8482014)"
08022006_8_20200123,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,23,23/01/2020,3,V,2,V,3,V,2,V,2,V,2,V,3,V,14,V,18,V,9,V,13,V,14,V,15,V,33,V,30,V,21,V,20,V,49,V,36,V,29,V,16,V,12,V,8,V,6,V,"(42.0979, 1.8482014)"
08022006_8_20200124,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,24,24/01/2020,4,V,3,V,4,V,3,V,2,V,3,V,5,V,10,V,21,V,16,V,15,V,24,V,11,V,12,V,12,V,15,V,23,V,32,V,34,V,33,V,33,V,27,V,16,V,11,V,"(42.0979, 1.8482014)"
08022006_8_20200125,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,25,25/01/2020,10,V,7,V,4,V,4,V,4,V,7,V,5,V,9,V,17,V,19,V,29,V,24,V,17,V,23,V,22,V,4,V,15,V,30,V,34,V,27,V,23,V,16,V,13,V,10,V,"(42.0979, 1.8482014)"
08022006_8_20200126,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,26,26/01/2020,5,V,4,V,4,V,4,V,3,V,3,V,5,V,6,V,22,V,20,V,10,V,13,V,12,V,8,V,10,V,14,V,12,V,16,V,22,V,22,V,17,V,18,V,15,V,11,V,"(42.0979, 1.8482014)"
08022006_8_20200127,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,27,27/01/2020,9,V,8,V,6,V,5,V,5,V,11,V,6,V,9,V,14,V,12,V,17,V,10,V,6,V,5,V,7,V,7,V,5,V,10,V,22,V,36,V,40,V,19,V,11,V,8,V,"(42.0979, 1.8482014)"
08022006_8_20200128,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,28,28/01/2020,8,V,5,V,5,V,4,V,4,V,6,V,9,V,14,V,23,V,16,V,12,V,,N,,N,9,V,12,V,14,V,23,V,28,V,40,V,38,V,21,V,16,V,13,V,10,V,"(42.0979, 1.8482014)"
08022006_8_20200129,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,29,29/01/2020,6,V,5,V,5,V,5,V,5,V,5,V,6,V,12,V,18,V,16,V,14,V,12,V,12,V,11,V,11,V,14,V,17,V,32,V,37,V,25,V,18,V,16,V,12,V,9,V,"(42.0979, 1.8482014)"
08022006_8_20200131,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,31,31/01/2020,7,V,8,V,6,V,4,V,3,V,8,V,9,V,18,V,24,V,30,V,18,V,15,V,11,V,10,V,9,V,13,V,20,V,36,V,54,V,52,V,56,V,35,V,28,V,23,V,"(42.0979, 1.8482014)"
08022006_8_20200130,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,30,30/01/2020,6,V,6,V,5,V,5,V,4,V,6,V,7,V,11,V,33,V,20,V,18,V,15,V,12,V,9,V,11,V,10,V,16,V,26,V,32,V,30,V,18,V,18,V,10,V,9,V,"(42.0979, 1.8482014)"
08022006_8_20200107,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,7,07/01/2020,7,V,5,V,6,V,5,V,4,V,5,V,6,V,15,V,19,V,15,V,38,V,35,V,17,V,13,V,15,V,22,V,28,V,64,V,48,V,30,V,19,V,17,V,15,V,14,V,"(42.0979, 1.8482014)"
08022006_8_20200106,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,6,06/01/2020,19,V,16,V,8,V,7,V,5,V,3,V,5,V,5,V,11,V,11,V,8,V,17,V,11,V,9,V,8,V,9,V,17,V,36,V,38,V,24,V,21,V,16,V,13,V,9,V,"(42.0979, 1.8482014)"
08022006_8_20200105,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,5,05/01/2020,23,V,23,V,24,V,21,V,19,V,18,V,18,V,15,V,22,V,23,V,24,V,24,V,14,V,16,V,12,V,13,V,29,V,50,V,42,V,51,V,33,V,27,V,20,V,12,V,"(42.0979, 1.8482014)"
08022006_8_20200104,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,4,04/01/2020,10,V,8,V,6,V,5,V,5,V,5,V,12,V,15,V,15,V,14,V,38,V,29,V,15,V,13,V,15,V,14,V,20,V,32,V,41,V,40,V,45,V,38,V,29,V,26,V,"(42.0979, 1.8482014)"
08022006_8_20200103,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,3,03/01/2020,16,V,11,V,8,V,9,V,14,V,12,V,23,V,37,V,44,V,46,V,16,V,16,V,20,V,17,V,21,V,22,V,27,V,35,V,44,V,45,V,34,V,32,V,26,V,17,V,"(42.0979, 1.8482014)"
08022006_8_20200102,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,2,02/01/2020,15,V,7,V,9,V,14,V,18,V,17,V,22,V,33,V,36,V,23,V,44,V,25,V,14,V,14,V,12,V,14,V,22,V,47,V,58,V,48,V,36,V,31,V,25,V,19,V,"(42.0979, 1.8482014)"
08022006_8_20200101,8022006,8,22,6,Berga,Berga,42.0979,1.8482014,661,background,suburban,8,NO2,µg/m3,08022006_8_8,2020,1,1,01/01/2020,22,V,22,V,20,V,21,V,14,V,11,V,17,V,12,V,23,V,18,V,18,V,14,V,11,V,7,V,8,V,10,V,19,V,34,V,46,V,48,V,34,V,33,V,28,V,20,V,"(42.0979, 1.8482014)"
08058003_8_20200101,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,1,01/01/2020,7,V,10,V,8,V,7,V,6,V,6,V,6,V,5,V,5,V,4,V,4,V,4,V,5,V,8,V,6,V,5,V,7,V,6,V,8,V,8,V,9,V,18,V,19,V,27,V,"(41.244884, 1.6177006)"
08058003_8_20200108,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,8,08/01/2020,16,V,11,V,12,V,8,V,15,V,15,V,12,V,12,V,18,V,19,V,19,V,17,V,11,V,10,V,13,V,6,V,6,V,9,V,15,V,17,V,24,V,12,V,22,V,45,V,"(41.244884, 1.6177006)"
08058003_8_20200110,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,10,10/01/2020,9,V,9,V,8,V,9,V,14,V,21,V,25,V,24,V,25,V,30,V,21,V,24,V,17,V,17,V,12,V,12,V,13,V,19,V,20,V,18,V,25,V,12,V,13,V,13,V,"(41.244884, 1.6177006)"
08058003_8_20200111,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,11,11/01/2020,15,V,9,V,8,V,12,V,14,V,9,V,9,V,12,V,10,V,9,V,6,V,6,V,5,V,6,V,6,V,7,V,8,V,8,V,10,V,11,V,11,V,15,V,14,V,15,V,"(41.244884, 1.6177006)"
08058003_8_20200112,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,12,12/01/2020,15,V,10,V,9,V,8,V,8,V,8,V,7,V,8,V,10,V,8,V,7,V,10,V,9,V,10,V,6,V,7,V,11,V,17,V,13,V,10,V,7,V,8,V,24,V,15,V,"(41.244884, 1.6177006)"
08058003_8_20200130,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,30,30/01/2020,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.244884, 1.6177006)"
08058003_8_20200131,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,31,31/01/2020,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.244884, 1.6177006)"
08058003_8_20200109,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,9,09/01/2020,34,V,35,V,32,V,19,V,26,V,20,V,20,V,26,V,32,V,18,V,23,V,24,V,15,V,9,V,8,V,7,V,7,V,9,V,14,V,23,V,17,V,15,V,12,V,12,V,"(41.244884, 1.6177006)"
08058003_8_20200114,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,14,14/01/2020,23,V,35,V,15,V,18,V,18,V,17,V,21,V,27,V,19,V,15,V,28,V,16,V,19,V,10,V,10,V,10,V,9,V,9,V,9,V,16,V,24,V,22,V,24,V,46,V,"(41.244884, 1.6177006)"
08058003_8_20200113,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,13,13/01/2020,10,V,14,V,17,V,11,V,13,V,14,V,16,V,18,V,32,V,33,V,24,V,20,V,18,V,10,V,9,V,9,V,13,V,15,V,15,V,17,V,18,V,21,V,18,V,31,V,"(41.244884, 1.6177006)"
08058003_8_20200115,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,15,15/01/2020,33,V,19,V,25,V,22,V,20,V,24,V,19,V,20,V,29,V,39,V,31,V,28,V,16,V,13,V,10,V,19,V,12,V,14,V,19,V,32,V,27,V,41,V,53,V,45,V,"(41.244884, 1.6177006)"
08058003_8_20200116,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,16,16/01/2020,27,V,25,V,17,V,13,V,12,V,10,V,14,V,21,V,23,V,28,V,34,V,23,V,12,V,,N,,N,7,V,8,V,10,V,12,V,11,V,11,V,17,V,12,V,10,V,"(41.244884, 1.6177006)"
08058003_8_20200117,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,17,17/01/2020,8,V,10,V,9,V,12,V,11,V,10,V,9,V,12,V,33,V,21,V,16,V,12,V,6,V,5,V,5,V,6,V,6,V,8,V,8,V,5,V,5,V,4,V,4,V,4,V,"(41.244884, 1.6177006)"
08058003_8_20200118,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,18,18/01/2020,5,V,6,V,3,V,3,V,8,V,7,V,9,V,15,V,11,V,13,V,14,V,10,V,12,V,7,V,5,V,6,V,7,V,6,V,8,V,7,V,9,V,8,V,6,V,7,V,"(41.244884, 1.6177006)"
08058003_8_20200119,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,19,19/01/2020,21,V,20,V,23,V,33,V,19,V,10,V,7,V,3,V,6,V,10,V,7,V,8,V,8,V,9,V,6,V,5,V,6,V,10,V,3,V,3,V,4,V,3,V,3,V,3,V,"(41.244884, 1.6177006)"
08058003_8_20200120,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,20,20/01/2020,2,V,4,V,3,V,6,V,5,V,6,V,7,V,6,V,6,V,5,V,7,V,6,V,5,V,5,V,5,V,5,V,5,V,6,V,6,V,6,V,5,V,5,V,5,V,4,V,"(41.244884, 1.6177006)"
08058003_8_20200121,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,21,21/01/2020,4,V,4,V,4,V,4,V,4,V,4,V,4,V,6,V,6,V,6,V,7,V,,N,4,V,4,V,4,V,4,V,4,V,4,V,4,V,5,V,4,V,4,V,3,V,4,V,"(41.244884, 1.6177006)"
08058003_8_20200122,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,22,22/01/2020,4,V,4,V,12,V,12,V,9,V,13,V,8,V,9,V,13,V,14,V,15,V,14,V,7,V,7,V,6,V,6,V,5,V,4,V,5,V,4,V,4,V,4,V,3,V,3,V,"(41.244884, 1.6177006)"
08058003_8_20200123,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,23,23/01/2020,3,V,3,V,3,V,3,V,5,V,4,V,4,V,11,V,9,V,8,V,7,V,11,V,8,V,8,V,4,V,4,V,5,V,10,V,11,V,11,V,12,V,19,V,38,V,20,V,"(41.244884, 1.6177006)"
08058003_8_20200124,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,24,24/01/2020,11,V,9,V,9,V,8,V,7,V,10,V,8,V,13,V,25,V,27,V,23,V,20,V,18,V,17,V,11,V,11,V,8,V,12,V,12,V,23,V,27,V,15,V,17,V,13,V,"(41.244884, 1.6177006)"
08058003_8_20200125,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,25,25/01/2020,23,V,27,V,36,V,34,V,31,V,28,V,17,V,15,V,16,V,21,V,20,V,24,V,23,V,13,V,12,V,13,V,16,V,23,V,25,V,23,V,17,V,17,V,19,V,16,V,"(41.244884, 1.6177006)"
08058003_8_20200126,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,26,26/01/2020,16,V,13,V,7,V,9,V,10,V,7,V,7,V,6,V,8,V,10,V,11,V,7,V,7,V,5,V,4,V,3,V,4,V,4,V,7,V,6,V,5,V,12,V,12,V,10,V,"(41.244884, 1.6177006)"
08058003_8_20200127,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,27,27/01/2020,7,V,5,V,8,V,7,V,6,V,5,V,4,V,10,V,13,V,16,V,10,V,7,V,7,V,8,V,7,V,6,V,6,V,9,V,8,V,9,V,9,V,9,V,10,V,8,V,"(41.244884, 1.6177006)"
08058003_8_20200128,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,28,28/01/2020,4,V,4,V,3,V,3,V,3,V,3,V,4,V,8,V,5,V,4,V,4,V,7,V,7,V,10,V,4,V,8,V,8,V,8,V,11,V,7,V,10,V,9,V,7,V,7,V,"(41.244884, 1.6177006)"
08058003_8_20200129,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,29,29/01/2020,8,V,5,V,5,V,4,V,3,V,7,V,10,V,29,V,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.244884, 1.6177006)"
08058003_8_20200107,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,7,07/01/2020,14,V,11,V,7,V,6,V,5,V,8,V,8,V,12,V,12,V,18,V,11,V,13,V,11,V,10,V,10,V,11,V,20,V,16,V,19,V,15,V,17,V,15,V,16,V,12,V,"(41.244884, 1.6177006)"
08058003_8_20200106,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,6,06/01/2020,13,V,20,V,18,V,11,V,13,V,7,V,11,V,17,V,14,V,10,V,7,V,7,V,7,V,6,V,7,V,7,V,8,V,7,V,12,V,17,V,20,V,21,V,33,V,22,V,"(41.244884, 1.6177006)"
08058003_8_20200105,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,5,05/01/2020,8,V,8,V,7,V,8,V,10,V,6,V,8,V,8,V,6,V,7,V,5,V,6,V,7,V,5,V,5,V,5,V,9,V,12,V,13,V,13,V,14,V,17,V,19,V,14,V,"(41.244884, 1.6177006)"
08058003_8_20200104,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,4,04/01/2020,13,V,19,V,17,V,12,V,10,V,8,V,11,V,13,V,13,V,13,V,19,V,25,V,27,V,22,V,21,V,14,V,18,V,18,V,25,V,25,V,16,V,10,V,6,V,7,V,"(41.244884, 1.6177006)"
08058003_8_20200103,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,3,03/01/2020,16,V,13,V,8,V,5,V,4,V,8,V,16,V,21,V,20,V,11,V,11,V,11,V,10,V,11,V,8,V,12,V,16,V,17,V,22,V,30,V,25,V,23,V,31,V,13,V,"(41.244884, 1.6177006)"
08058003_8_20200102,8058003,8,58,3,Castellet i la Gornal,Castellet i la Gornal,41.244884,1.6177006,213,background,rural,8,NO2,µg/m3,08058003_8_8,2020,1,2,02/01/2020,16,V,18,V,16,V,29,V,17,V,15,V,18,V,20,V,23,V,24,V,23,V,18,V,19,V,17,V,11,V,7,V,15,V,22,V,19,V,22,V,23,V,21,V,17,V,16,V,"(41.244884, 1.6177006)"
